CONDITION,THERAPY,CODE_TYPE,CODE,CODE_DESCRIPTION
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,763185,{21 (prednisone 10 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197579,dexamethasone 1 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197579,dexamethasone 1 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197579,dexamethasone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,403908,ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Suspension
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790115,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790127,25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309686,dexamethasone 0.1 MG/ML Oral Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,643123,prednisolone 10 MG Disintegrating Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,643125,prednisolone 15 MG Disintegrating Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,643127,prednisolone 30 MG Disintegrating Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,283077,prednisolone 3 MG/ML Oral Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,283077,prednisolone 3 MG/ML Oral Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309696,dexamethasone phosphate 10 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790095,doxorubicin hydrochloride 50 MG Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309696,dexamethasone phosphate 10 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,etoposide,rxnorm,310248,etoposide 20 MG/ML Injectable Solution
MULTIPLE_MYELOMA,etoposide,rxnorm,310248,etoposide 20 MG/ML Injectable Solution
MULTIPLE_MYELOMA,etoposide,rxnorm,310248,etoposide 20 MG/ML Injectable Solution
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790127,25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790115,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734917,cyclophosphamide 500 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734919,cyclophosphamide 1000 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734921,cyclophosphamide 2000 MG Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790115,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790127,25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,bendamustine,rxnorm,1805007,bendamustine hydrochloride 25 MG Injection
MULTIPLE_MYELOMA,bendamustine,rxnorm,1805001,bendamustine hydrochloride 100 MG Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197580,dexamethasone 1.5 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,846192,{21 (dexamethasone 1.5 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,dexamethasone,rxnorm,759697,{35 (dexamethasone 1.5 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,dexamethasone,rxnorm,759481,{51 (dexamethasone 1.5 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisolone,rxnorm,1012021,prednisolone sodium phosphate 2.5 MG/ML / sulfacetamide sodium 100 MG/ML Ophthalmic Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,1376336,prednisolone acetate 10 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309679,dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790097,5 ML doxorubicin hydrochloride 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790127,25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1191138,doxorubicin hydrochloride 2 MG/ML Injectable Solution
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197969,methylprednisolone 2 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,343033,dexamethasone 0.75 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
